Ingreso mediano (decenas de miles de USD),Regresión lineal,Regresión polinomial (grado 2),Regresión log-lineal,Árbol de decisión
9.35473281124497,4.636346005062621,4.218124497158555,5.065093389817511,4.9815094117647085
9.392925598393564,4.653482150386398,4.225811824317806,5.0948263122282675,4.9815094117647085
9.431118385542158,4.670618295710176,4.233408860801624,5.124704994418513,4.9815094117647085
9.469311172690754,4.687754441033953,4.240915606610007,5.1547301509467784,4.9815094117647085
9.507503959839347,4.704890586357731,4.248332061742954,5.184902499874574,4.9815094117647085
9.545696746987941,4.722026731681509,4.2556582262004685,5.215222762783567,4.3574019999999996
9.583889534136535,4.739162877005286,4.262894099982548,5.245691664792835,4.3574019999999996
9.62208232128513,4.756299022329064,4.270039683089192,5.276309934576212,4.3574019999999996
9.660275108433725,4.773435167652841,4.277094975520403,5.3070783043797025,4.3574019999999996
9.698467895582318,4.790571312976618,4.284059977276179,5.3379975100390125,4.999921329113908
9.736660682730912,4.807707458300396,4.29093468835652,5.369068290997132,4.999921329113908
9.774853469879508,4.824843603624174,4.297719108761427,5.400291390322025,4.999921329113908
9.813046257028102,4.841979748947951,4.3044132384909,5.4316675547244,4.999921329113908
9.851239044176696,4.859115894271729,4.311017077544938,5.463197534575568,4.999921329113908
9.88943183132529,4.876252039595506,4.317530625923542,5.494882083925386,4.999921329113908
9.927624618473885,4.893388184919284,4.323953883626712,5.526721960520294,4.999921329113908
9.965817405622479,4.910524330243061,4.3302868506544465,5.558717925821426,4.999921329113908
10.004010192771073,4.927660475566839,4.336529527006746,5.590870745022839,4.999921329113908
10.042202979919669,4.9447966208906164,4.342681912683613,5.623181187069797,4.999921329113908
10.080395767068262,4.961932766214394,4.348744007685044,5.655650024677168,4.999921329113908
10.118588554216856,4.979068911538171,4.354715812011041,5.688278034347903,4.999921329113908
10.15678134136545,4.996205056861949,4.360597325661603,5.721065996391602,4.999921329113908
10.194974128514046,5.013341202185726,4.366388548636731,5.754014694943186,4.999921329113908
10.23316691566264,5.030477347509504,4.372089480936426,5.787124917981631,4.999921329113908
10.271359702811234,5.047613492833282,4.377700122560684,5.820397457348832,4.999921329113908
10.309552489959827,5.064749638157059,4.383220473509509,5.853833108768534,4.999921329113908
10.347745277108423,5.081885783480837,4.388650533782898,5.887432671865355,4.999921329113908
10.385938064257017,5.099021928804614,4.393990303380854,5.921196950183918,4.999921329113908
10.42413085140561,5.116158074128392,4.3992397823033755,5.955126751208066,4.999921329113908
10.462323638554205,5.133294219452169,4.404398970550463,5.989222886380169,4.999921329113908
10.5005164257028,5.150430364775947,4.409467868122115,6.023486171120537,4.999921329113908
10.538709212851394,5.167566510099724,4.414446475018333,6.0579174248469085,4.999921329113908
10.576901999999988,5.184702655423502,4.419334791239116,6.092517470994065,4.999921329113908
